city,lat,lng
Windham,47.0781,-110.1386
Louisburg,45.1645,-96.1711
Floweree,47.7248,-111.0254
Mexican Hat,37.1731,-109.8730
Leopold,38.1039,-86.5833
Prairie City,45.5312,-102.8164
Hogeland,48.8547,-108.6624
Alsen,48.6303,-98.7048
Lancaster,37.7675,-76.4549
Montello,41.2671,-114.1970
Kickapoo Site 2,39.7029,-95.6495
Lowman,44.0786,-115.6206
Helen,37.6374,-81.3130
Aguilares,27.4516,-99.0932
Barada,40.2185,-95.5777
Cotter,41.2925,-91.4617
San Mateo,35.3381,-107.6450
Milford,37.5864,-94.1581
Domino,33.2495,-94.1162
Oakhurst,30.7434,-95.3072
Denver,40.3989,-94.3233
Keystone,41.2187,-101.5841
Toeterville,43.4401,-92.8879
Golden,35.2637,-106.2230
Natural Bridge,34.0904,-87.6014
Dennis,34.5590,-88.2303
Atomic City,43.4431,-112.8124
Elmer,39.9573,-92.6499
Juntura,43.7487,-118.0789
Haugan,47.3887,-115.4079
Carlton,38.6866,-97.2931
Edna Bay,55.9640,-133.6662
Gerlach,40.6452,-119.3614
Maybell,40.5188,-108.0885
Edgewater Estates,28.0969,-97.8650
Burchinal,43.0648,-93.2786
Waverly,44.9987,-96.9742
Bayou Corne,30.0158,-91.1528
Geronimo Estates,34.3695,-111.3617
Square Butte,47.5147,-110.1991
Pentress,39.7101,-80.1684
Abney Crossroads,34.5063,-80.5107
Crocker,45.1070,-97.7805
Charco,32.2474,-112.6001
Paris Crossing,38.8295,-85.6480
Van Vleet,33.9833,-88.8972
Hat Island,48.0130,-122.3201
Lane,44.0697,-98.4246
Arapahoe,38.8530,-102.1789
Macedonia,38.0525,-88.7054
Little America,41.5470,-109.8642
Stryker,48.6727,-114.7676
Baker,39.0150,-114.1233
Hunter Creek,34.3054,-111.0159
Elliott,38.3095,-76.0069
Randolph,39.1560,-94.4929
Urbana,37.5580,-95.3999
Hayfield,43.1786,-93.6949
Gerster,37.9548,-93.5769
Galatia,38.6411,-98.9578
Childers Hill,35.0816,-88.3267
Sandusky,39.4195,-85.4780
McClenney Tract,35.8220,-118.6477
Correll,45.2320,-96.1627
Forbes,45.9425,-98.7820
Bucks,31.0169,-88.0249
Hillman,46.0063,-93.8887
Emmet,42.4757,-98.8093
De Lamere,46.2668,-97.3332
Leonard,47.6513,-95.2672
Ardoch,48.2054,-97.3380
California Hot Springs,35.8876,-118.6551
New Richmond,37.5734,-81.4870
Rachel,37.6414,-115.7681
Martinsburg Junction,40.3101,-78.3365
Quail,34.9151,-100.3919
Ernstville,39.6304,-78.0239
Sapphire Ridge,46.8866,-110.2522
Clay,30.3883,-96.3460
Utica,46.9678,-110.0935
Richfield,37.2653,-101.7828
St. Cloud,38.1732,-91.2127
Clarksburg,39.4352,-85.3473
Deputy,38.7952,-85.6528
Hollenberg,39.9810,-96.9917
Los Ojos,36.7361,-106.5669
Two Buttes,37.5606,-102.3965
Nenzel,42.9274,-101.1018
Wiseman,67.4370,-150.1334
Tildenville,28.5384,-81.6025
Meyer,40.1477,-91.5031
Mound,32.3330,-91.0241
Graysville,39.1175,-87.5561
Knob Lick,37.6785,-90.3679
Redstone,48.8217,-104.9432
Boulder,42.7461,-109.7067
Brinsmade,48.1840,-99.3236
Oak Hill,31.9216,-87.0852
Fedora,44.0067,-97.7895
Cedar Highlands,37.6295,-113.0667
Monango,46.1734,-98.5952
King Ranch Colony,47.0572,-109.6362
Big Bow,37.5609,-101.5573
Palo Blanco,26.3876,-98.9024
Cobden,44.2825,-94.8466
Oark,35.6923,-93.5733
Zortman,47.9168,-108.5090
Edge Hill,33.1534,-82.6250
Falconaire,26.5511,-99.1168
Smithwick,43.2976,-103.2163
Bucks Lake,39.8797,-121.1941
Lakewood,39.3235,-88.8981
Kep'el,41.2842,-123.8190
Gilead,40.1461,-97.4151
Beaver,38.6379,-98.6736
Eagle Bay,43.7687,-74.8174
Holiday City,41.6183,-84.5384
Nekoma,48.5763,-98.3755
Sibley,47.2188,-97.9654
Fults,38.1644,-90.2128
Macomb,35.1479,-97.0086
Cotopaxi,38.3738,-105.6912
Potomac,46.8813,-113.5751
Chilo,38.7934,-84.1374
Whitlock,36.3707,-88.3612
Redrock,32.6885,-108.7406
Lawton,48.3036,-98.3684
Beaverdam,37.6898,-114.4491
Doran,46.1852,-96.4857
Livonia,40.4920,-92.7005
Denhoff,47.4786,-100.2592
Lonerock,45.0887,-119.8841
Riggston,39.6944,-90.4234
Beatty,42.4419,-121.2716
Mammoth,45.6692,-112.0176
Shaniko,45.0037,-120.7522
Sarles,48.9450,-98.9969
Elmira,39.5087,-94.1546
Disautel,48.3446,-119.2301
Grassland Colony,45.6682,-98.7965
Duran,34.4636,-105.3807
Trout Valley,33.0363,-108.1893
Rye,34.0979,-111.3542
Chilili,34.8974,-106.2332
Westerville,41.3962,-99.3818
Parcoal,38.4604,-80.3731
Merritt,39.7151,-90.4154
Ocean,39.6016,-78.9450
Attu Station,52.8955,173.1230
Hibernia,40.9423,-74.5011
McMullen,33.1481,-88.1757
Fairdale,48.4900,-98.2312
Hardy,42.8102,-94.0512
Time,39.5612,-90.7236
Seven Springs,35.2249,-77.8452
Chapeno,26.5508,-99.1339
Hitchcock,35.9676,-98.3497
Perth,48.7148,-99.4582
Gamaliel,36.4518,-92.2369
Van Tassell,42.6643,-104.0913
Deerfield Colony,47.2601,-109.6787
Escondida,34.1012,-106.8974
Nelson,35.7179,-114.8313
Manley Hot Springs,65.0187,-150.6453
Lindy,42.7351,-97.7499
Brownell,38.6406,-99.7443
Elkport,42.7417,-91.2750
Eastshore,38.3839,-97.0682
Leamersville,40.3742,-78.4312
Wautec,41.3543,-123.8623
Mershon,31.4636,-82.2538
Marvin,45.2605,-96.9154
Eagle City,35.9338,-98.5900
Manhattan Beach,46.7370,-94.1396
Bentley,40.3440,-91.1118
Franklin Forge,40.4713,-78.2317
Brogan,44.2475,-117.5187
Yetter,42.3161,-94.8430
Albany,41.1869,-106.1255
Durango,42.5618,-90.7762
Rodman,43.0266,-94.5274
Pendroy,48.0730,-112.2992
Fourche,34.9933,-92.6189
Oak Hill,39.2466,-97.3428
Austin,39.4976,-117.0740
State Line,47.7052,-117.0366
Leaf,31.0276,-88.7980
Needham,39.5300,-85.9711
Hyder,55.9816,-130.0383
Bynum,47.9682,-112.3165
Huntsdale,38.9120,-92.4787
Tulsita,28.6423,-97.8180
Overly,48.6811,-100.1510
Wightmans Grove,41.4243,-83.0468
Vilas,44.0084,-97.5956
Lisco,41.4986,-102.6236
Braddock,46.5640,-100.0896
Hetland,44.3772,-97.2347
Old Eucha,36.3551,-94.9379
Cathedral,38.0836,-107.0306
Jackson,45.3679,-113.4097
Elfin Cove,58.1286,-136.1951
Twodot,46.4224,-110.0725
Tonsina,61.5617,-145.0656
Big Sandy,37.4608,-81.7051
La Bajada,35.5565,-106.2436
Venturia,45.9971,-99.5479
Jenner,38.4510,-123.1203
El Rancho,42.2680,-105.0477
Bevington,41.3596,-93.7902
Helvetia,38.7058,-80.1993
Homestead,48.4202,-104.5369
Hamberg,47.7633,-99.5160
Hachita,31.9153,-108.3253
Hepburn,40.8476,-95.0166
Ludell,39.8566,-100.9583
Saltese,47.4115,-115.5120
Wynnburg,36.3301,-89.4686
Denio,41.9888,-118.6375
Mentone,31.7073,-103.5989
Draper,43.9262,-100.5372
Tarnov,41.6148,-97.5025
Falman,27.9281,-97.1713
Champion,40.4706,-101.7468
Clayton,44.2591,-114.3880
Warm Spring Creek,47.1847,-109.2827
Loring Colony,48.7891,-107.9687
Quitman,40.3733,-95.0769
River Forest,40.1106,-85.7292
Ayr,47.0411,-97.4909
Golden Valley Colony,46.2592,-109.2735
Barry,45.5581,-96.5604
Kaylor,43.1926,-97.8405
Jugtown,40.3363,-78.3270
Lamkin,31.8241,-98.2619
Charmwood,38.2810,-91.0968
Concepcion,27.3951,-98.3556
Sunrise,60.8701,-149.4678
Johnstown,42.5721,-100.0563
Florence,44.2372,-96.0516
Port Protection,56.3293,-133.5940
Doran,37.0958,-81.8321
Frierson,32.2486,-93.6895
Alzada,45.0206,-104.4129
Deanville,30.4295,-96.7569
Mosheim,31.6304,-97.6002
Lake Minchumina,63.7981,-152.3446
Valley Park,36.2828,-95.7362
Calvin,48.8518,-98.9380
Wetonka,45.6242,-98.7717
Hamlin,39.9156,-95.6275
St. Onge,44.5458,-103.7198
Tolley,48.7303,-101.8274
Poole,40.9870,-98.9655
Cloverleaf Colony,44.1840,-97.5385
York,48.3132,-99.5733
Crescent Lake,43.5097,-121.9354
Bryant,35.3923,-96.0624
Inland,40.5954,-98.2232
Tarrants,39.3578,-91.1836
Cedar,39.6571,-98.9402
Strathcona,48.5537,-96.1671
Maytown,37.5326,-82.7992
Gregory,35.1534,-91.3343
Antler,48.9713,-101.2832
Mechanicsburg,37.1520,-80.9411
Conway,48.2343,-97.6751
Los Veteranos II,27.7711,-99.4433
Friendship,34.6978,-99.2287
Quay,36.1596,-96.7089
Wiederkehr Village,35.4817,-93.7577
Foraker,36.8728,-96.5693
Livengood,65.4817,-148.4171
Halley,33.5363,-91.3236
Tonopah,33.4880,-112.9308
Springdale,45.7381,-110.2236
Niota,40.6155,-91.2880
Avard,36.6973,-98.7893
Midfield,28.9404,-96.2132
Radium,38.1738,-98.8944
Pedro Bay,59.7862,-154.1321
Pickens,38.6559,-80.2160
Sarben,41.1662,-101.3043
Balfour,47.9509,-100.5343
Datil,34.1423,-107.8424
Clarysville,39.6421,-78.8887
Cass,38.3970,-79.9200
Kief,47.8600,-100.5133
Alton,38.1211,-86.4195
Eagleville,41.3190,-120.1146
High Bridge,37.8299,-84.7096
Botines,27.7719,-99.4571
Jacinto,34.7622,-88.4276
Florence,39.6288,-90.6108
Byers,37.7879,-98.8671
Valdez,37.1239,-104.6793
Stockham,40.7164,-97.9434
Apache Creek,33.8486,-108.6141
Millbrook Colony,43.6700,-97.8717
Concord,38.6876,-83.4915
Tamora,40.8945,-97.2252
Tunis,30.5440,-96.5280
Gann Valley,44.0336,-98.9887
Argo,41.6258,-90.4341
Mildred,38.0235,-95.1717
Sumner,36.3182,-97.1179
Marineland,29.6657,-81.2138
Mountain City,41.8374,-115.9633
Graniteville,39.4442,-120.7361
Bazile Mills,42.5124,-97.9083
Triplett,39.4984,-93.1938
Lutak,59.3997,-135.6314
Huntley,41.9316,-104.1439
Saline City,39.3653,-87.1322
Colliers,40.3651,-80.5377
Tavistock,39.8758,-75.0273
Wolf Creek,47.0059,-112.0700
Silvana,48.2018,-122.2459
Rafael Pena,26.3010,-98.6409
South Lineville,40.5785,-93.5242
Martinez,26.4221,-98.7529
Ogallah,38.9946,-99.7326
Impact,32.5002,-99.7465
Stillwell,41.5559,-86.6028
Le Roy,40.8779,-93.5926
Nikolski,53.0133,-168.7536
Mylo,48.6358,-99.6179
Roseville,43.0253,-92.8082
Rosebud,46.2711,-106.4468
Brownsville,39.3782,-77.6615
Big Rock,41.7691,-90.8265
Bartlett,40.8853,-95.7947
Dewey,45.7764,-112.8553
Lorenzo,41.0576,-103.0821
Waterford,34.6494,-89.4575
Kidder,45.8817,-97.7139
Gross,42.9461,-98.5697
Indian Springs,39.6457,-78.0074
Bonanza,38.2966,-106.1419
Chalybeate,34.9319,-88.8703
Texola,35.2225,-99.9930
Byron,36.9014,-98.2944
Sawpit,37.9947,-108.0021
Garland,37.7305,-94.6244
Hannah,48.9729,-98.6903
Jefferson,36.7203,-97.7909
Walcott,36.0454,-90.6722
Elrod,39.0548,-85.1638
Harris,38.3206,-95.4450
Silesia,45.5560,-108.8368
Knowles,36.8729,-100.1924
Hiko,37.6063,-115.2018
Opolis,37.3449,-94.6245
Fontana Dam,35.4328,-83.8248
Kupreanof,56.8090,-132.9889
Auburn,48.5066,-97.4368
Carlton,31.9197,-98.1714
Irena,40.5403,-94.3899
Little Valley,40.8931,-121.1780
Alamo Lake,34.2588,-113.5079
Lonetree,41.0273,-110.1536
El Capitan,33.2383,-110.7833
Lynn,37.4219,-104.6431
Raleigh,46.3572,-101.3054
Lost River,43.7326,-113.5577
Plainview,41.6672,-90.7801
Coosawhatchie,32.5851,-80.9328
Surprise Creek Colony,47.1706,-110.3397
Money Island,39.2855,-75.2352
Latimer,38.7386,-96.8459
Kramer,40.5913,-96.8734
Santel,26.3756,-98.8833
Towner,38.4705,-102.0804
Granite,44.8100,-118.4187
Waldron,37.0018,-98.1825
Anatone,46.1354,-117.1322
Brockway,47.2992,-105.7645
Pillsbury,47.2071,-97.7957
Gapland,39.4021,-77.6584
Live Oak,34.0560,-78.9397
Leal,47.1049,-98.3155
Lime Village,61.3270,-155.3181
Kingsbury Colony,48.3044,-112.4846
Norway,39.6965,-97.7738
Edson,39.3350,-101.5495
Goodland,47.1636,-93.1376
Sherwood,35.0749,-85.9259
Donaldson,48.5749,-96.8992
Gutierrez,26.3400,-98.6319
Coolin,48.4760,-116.8441
Broadland,44.4938,-98.3466
Cuyama,34.9312,-119.6148
Goodenow,41.3922,-87.6397
Stevens Village,66.0250,-149.0802
Glenn,33.1493,-85.2092
Elbert,33.2747,-99.0021
Bloomfield,47.4123,-104.9190
Danvers,47.2283,-109.7130
Ypsilanti,46.7834,-98.5610
Centerville,47.3844,-111.1432
Jennings,39.6487,-79.1835
Moss Landing,36.8019,-121.7872
Wales,48.8952,-98.6008
Bridgeport,38.6272,-97.6140
Stockville,40.5335,-100.3846
Lindsay,47.2249,-105.1528
Vail,40.7011,-78.2139
Santa Monica,26.3654,-97.5900
Granger,40.4670,-91.9736
Lovelaceville,36.9672,-88.8335
Loraine,48.8683,-101.5678
Point View,40.4895,-78.2419
Bolan,43.3735,-93.1085
Winigan,40.0468,-92.9018
Parks,40.0436,-101.7251
Arvada,44.6621,-106.1418
Sleeping Buffalo,48.4830,-107.5319
Butler,45.2620,-97.7117
Tolu,37.4337,-88.2454
Whitetail,48.8966,-105.1619
Lamar,40.5725,-101.9793
Salmon Creek,38.3462,-123.0595
Frenchtown-Rumbly,38.0831,-75.8521
Lakeside,39.7802,-105.0579
Hillside Acres,27.6762,-99.1777
Lambert,36.6832,-98.4237
Washington Park,34.3978,-111.2731
Harrison,43.4310,-98.5268
Pinehaven,35.3357,-108.6710
Birch River,38.4961,-80.7497
Harwood,37.9567,-94.1541
Brownlee,42.2893,-100.6241
Sugarloaf Village,35.8269,-118.6354
Wide Ruins,35.4176,-109.4994
Snowslip,48.2648,-113.4460
Los Ybanez,32.7188,-101.9174
Racetrack,46.2770,-112.7436
Fox Park,41.0801,-106.1534
St. Charles,43.0881,-99.0949
Roxbury,38.5511,-97.4274
Duncan Ranch Colony,46.4418,-110.0261
Lake Buena Vista,28.3790,-81.5262
Buckshot,32.7404,-114.4829
Dudley,43.3082,-103.8192
Ragan,40.3108,-99.2896
Chinquapin,34.8318,-77.8207
Nash,48.4778,-97.5245
Calio,48.6238,-98.9380
Champ,38.7450,-90.4537
Mogollon,33.4034,-108.7992
Metz,37.9965,-94.4430
White Rock,45.9248,-96.5760
Corley,41.5776,-95.3308
Kinbrae,43.8266,-95.4823
Megargel,31.3781,-87.4307
Peerless,48.7822,-105.8304
Iatan,39.4791,-94.9848
Red Devil,61.7735,-157.3461
Whitley Gardens,35.6574,-120.5070
Cooperton,34.8665,-98.8759
Ganister,40.4736,-78.2266
Storla,43.8625,-98.3526
Hopeton,36.6882,-98.6620
Lupton,35.3547,-109.0527
Loveland,34.3046,-98.7708
Lotsee,36.1334,-96.2091
River Bend,39.1841,-94.3941
Ketchuptown,34.1091,-79.1557
Iago,29.2665,-95.9630
River Sioux,41.8024,-96.0479
Princeton,33.9775,-92.6241
Four Mile Road,64.6045,-149.1223
Bantry,48.4973,-100.6095
Green Hills,40.1153,-80.3049
Banks,44.0777,-116.1278
Laird,40.0819,-102.1020
Emerald,40.8131,-96.8354
Riceville,47.2202,-110.9262
San Fidel,35.1025,-107.5975
Cave,39.0214,-91.0483
Thurmond,37.9610,-81.0796
Woodruff,39.9876,-99.4316
Ruso,47.8373,-100.9343
Beluga,61.1868,-151.1637
Canyondam,40.1698,-121.0771
Verdon,45.2442,-98.0992
Albee,45.0513,-96.5535
Jacksonville,41.6452,-95.1515
Gilbert,35.9905,-92.7166
Cowles,40.1714,-98.4491
Heil,46.3892,-101.7012
Whitlash,48.9089,-111.2519
Larson,48.8916,-102.8626
New Holland,43.4288,-98.6075
Bigelow,40.1098,-95.2894
Drummond,43.9996,-111.3433
Boy River,47.1679,-94.1242
Niarada,47.8309,-114.5578
Birch Creek,66.2686,-145.8699
Berkley,41.9465,-94.1136
Three Creeks,38.5758,-90.9971
The Ranch,47.3198,-95.6952
Valley-Hi,40.0299,-78.1917
Penalosa,37.7156,-98.3202
Athelstan,40.5727,-94.5426
Pastura,34.7851,-104.9421
Portage Creek,58.9054,-157.6698
Highgate Springs,44.9782,-73.1056
Churchs Ferry,48.2686,-99.1944
Lost Springs,42.7652,-104.9255
Grano,48.6153,-101.5892
McBaine,38.8837,-92.4551
Stoneridge,35.3019,-108.1034
Cedar Point,38.2600,-96.8225
Lowry,45.3155,-99.9812
Corning,40.2486,-95.4545
Saltaire,40.6389,-73.1949
Port Tobacco Village,38.5124,-77.0211
Beaconsfield,40.8075,-94.0507
Bankston,42.5074,-90.9613
McCarthy,61.4539,-142.8648
Purty Rock,35.4903,-108.8954
Saint Catharine,39.7986,-92.9950
Goldcreek,46.5838,-112.9284
Stotesbury,37.9744,-94.5645
Kelly,39.7368,-96.0008
Arlington,41.6053,-106.1997
Monowi,42.8307,-98.3296
Lakeshore Resort,39.5143,-85.0208
Fostoria,40.6191,-78.3198
Ursine,37.9771,-114.2289
Hillsview,45.6642,-99.5607
Sugarloaf Saw Mill,35.8345,-118.6167
Middleburg,39.7177,-77.7239
McGaffey,35.3720,-108.5207
Dublin,34.0727,-90.4892
Lamar,34.9123,-89.3151
Johnsville,39.7663,-120.7130
Cora,42.9576,-109.9916
Tazewell,32.3796,-84.4401
Barton,48.5093,-100.1734
Blanchard,47.3432,-97.2228
Buck Meadows,37.8104,-120.0687
Florida,39.4930,-91.7906
Topock,34.7200,-114.4789
Toyei,35.7043,-109.9371
Tierra Dorada,26.4007,-98.9213
Valle Hermoso,26.3823,-98.7871
Paradise,39.4289,-94.5127
Posey,35.8039,-118.6787
Poso Park,35.8113,-118.6363
Freeport,38.4636,-121.5022
Harborton,37.6596,-75.8332
Harmony,42.1589,-88.5286
Ionia,39.6626,-98.3439
Delta City,33.0738,-90.7925
Norrie,39.3280,-106.6562
Duchess Landing,35.3985,-95.4165
Newport Colony,45.6791,-97.9328
Almanor,40.2146,-121.1763
Finley,34.3276,-95.4980
Grass Ranch Colony,43.6500,-98.8836
Lakeview Colony,43.2202,-98.4564
Cedar Grove Colony,43.5317,-98.8045
Platte Colony,43.4678,-99.1261
Hillcrest Colony,44.9425,-97.6672
Collins Colony,44.5478,-97.7013
Teegarden,41.4650,-86.3775
Franklinville,42.2754,-88.5155
Morales-Sanchez,26.7876,-99.1147
Likely,41.2254,-120.5033
Dering Harbor,41.0933,-72.3418
Port Murray,40.7915,-74.9240
Milford Colony,47.3282,-112.2127
Tab,40.4149,-87.4773
West Louisville,37.6986,-87.2875
Susitna,61.4935,-150.5950
Hoot Owl,36.3600,-95.1214
Mountain View,32.2288,-107.7462
Lake Louise,62.3423,-146.5875
Hartsel,39.0219,-105.7976
Llano del Medio,35.1881,-105.1163
Modena,37.7947,-113.9275
Greenhorn,44.7087,-118.4968
Owl Creek,43.7819,-108.5679
Bergen,48.0037,-100.7199
Indian Springs,48.9534,-115.0446
Beirne,33.8882,-93.2062
Buffalo City,36.1677,-92.4388
Lake Harbor,26.6885,-80.8079
Zenith Colony,48.8688,-112.3423
Middle Frisco,33.6949,-108.7639
Moquino,35.1700,-107.3640
Game Creek,58.0553,-135.5080
Asherville,39.4076,-97.9733
Manuel Garcia II,26.3126,-98.6913
Bibo,35.1732,-107.4034
Hutterville Colony,45.2663,-98.2115
Mier,40.5748,-85.8233
Vernon,39.9399,-102.3073
Halls Crossing,37.4578,-110.6829
Guerra,26.8827,-98.8948
Agnew,41.0142,-96.8143
Cundiyo,35.9610,-105.9010
Cuevitas,26.2585,-98.5788
Coleman,31.6717,-84.8903
Fremont,36.9522,-91.1623
Lakeside,38.2043,-92.6221
Provo,43.1937,-103.8329
Plainview Colony,45.5808,-99.0095
Centerville,35.1157,-93.1714
Friedenswald,38.0729,-92.7598
Weott,40.3226,-123.9209
Peyton,39.0330,-104.4904
Onton,37.5578,-87.4370
Wolf Creek Colony,43.3527,-97.6161
Maxwell Colony,43.1825,-97.6352
Fitzpatrick,32.2113,-85.8784
Ashburn,39.5458,-91.1720
Clarksville,35.8240,-95.5141
Spencer Mountain,35.3073,-81.1101
Sims Chapel,31.2365,-88.1435
Monte Verde,18.0972,-66.6196
Mustang,32.0135,-96.4303
Porterville,32.6855,-88.4714
Tanquecitos South Acres II,27.4870,-99.3882
Eagle Lake,41.2826,-75.4795
Riley,42.1929,-88.6287
Spring Valley Colony,44.0395,-98.8811
Laredo Ranchettes West,27.4901,-99.3702
Las Haciendas,27.6347,-99.1952
La Coma,27.5029,-99.3014
Buffalo Prairie,41.3408,-90.8482
Coral,42.2180,-88.5661
Tyrone Forge,40.6603,-78.2225
Lower Frisco,33.6515,-108.7895
Manzano,34.6437,-106.3671
Whites City,32.1767,-104.3739
Willow Island,40.8900,-100.0707
Waterview,38.2482,-75.9017
Bettles,66.9088,-151.5362
White Rock Colony,45.9109,-96.6311
Hobart Bay,57.4212,-133.3231
Rocky Gap,37.2413,-81.1049
Chicken,64.0878,-141.8285
Mertarvik,60.8110,-164.4989
Nabesna,62.4606,-143.0402
Point Possession,60.9228,-150.6891
Rentchler,38.4926,-89.8686
Paderborn,38.3595,-90.0465
Oak Lane Colony,43.5099,-97.7412
Buffalo Chip,44.4166,-103.4058
Flat Willow Colony,46.7252,-108.4882
Kilby Butte Colony,46.4764,-108.3602
Bear Flat,34.2924,-111.0674
Selman,36.8014,-99.4894
Quinlan,36.4562,-99.0457
Roswell,44.0060,-97.6975
Pilgrim,44.6645,-86.2498
Seville Colony,48.7058,-112.5929
Panther,37.6410,-87.2258
Templeton,40.5134,-87.2074
Pearl Creek Colony,44.3260,-97.9185
Richfield,39.8127,-91.1146
Valley Ford,38.3246,-122.9147
Eureka Roadhouse,61.9648,-147.1523
Poinsett Colony,44.6414,-96.9003
Thunderbird Colony,45.1911,-99.2675
Blumengard Colony,45.2415,-99.1700
Ardmore,43.0192,-103.6543
Pembrook Colony,45.3728,-98.9940
Norfeld Colony,44.4233,-96.5561
Glazier,36.0137,-100.2702
Donaldson,41.3612,-86.4442
La Casita,26.3368,-98.7336
Riverside Colony,44.4823,-98.1366
Bon Homme Colony,42.8649,-97.7056
Huron Colony,44.5634,-98.2055
Mount Sterling,40.6185,-91.9353
Vantage,46.9453,-119.9921
Loma Linda West,26.4205,-98.9304
Loma Linda East,26.3281,-98.6894
Las Pilas,27.6815,-99.1833
Nikep,39.5516,-78.9978
Dry Valley,37.8843,-114.3051
White Clay,42.9970,-102.5550
Kent,38.7368,-85.5387
Ugashik,57.5736,-157.1232
Tat Momoli,32.6012,-111.8862
Sunwest,33.6510,-113.4091
Phelps City,40.4006,-95.5950
Little Grass Valley,39.7252,-120.9590
South Park View,38.1184,-85.7201
Tagg Flats,36.3387,-94.9037
Spring Garden,39.9012,-120.7936
Ak Chin,32.2873,-112.0091
Pinhook,36.7380,-89.2695
Hillside Colony,44.7382,-98.0473
Harviell,36.6618,-90.4748
Cherry Log,34.7864,-84.3839
Sugartown,30.8401,-93.0124
Fall Creek,39.7814,-91.3032
Prairie Home,40.8620,-96.5245
Green Grass,45.1714,-101.2573
Cedar Slope,36.1455,-118.5788
Arrey,32.8472,-107.3204
Ketron Island,47.1569,-122.6343
Willow Canyon,32.3881,-110.7010
Austin,34.6423,-90.4480
Ames,39.5689,-97.4510
Tobin,39.9358,-121.2965
Hobucken,35.2544,-76.5712
Pershing,36.5901,-96.2731
Flor del Rio,26.4013,-98.9015
H. Cuellar Estates,26.5611,-99.1258
Strong,40.7975,-76.4401
Lowell Point,60.0629,-149.4898
El Camino Angosto,26.1115,-97.6438
El Indio,28.5092,-100.3066
Bakersville,39.5148,-77.7570
Harding Gill Tract,26.4284,-98.0154
Redcrest,40.3988,-123.9474
Riverwood,40.1006,-85.9680
Ivanof Bay,55.9183,-159.4933
Eakles Mill,39.4669,-77.6859
Los Huisaches,27.9070,-99.4758
Los Minerales,27.6555,-99.6179
Hamlet,41.3117,-90.7331
Miller Colony,47.9257,-112.2917
Victoria,35.7574,-90.0602
Aldora,33.0508,-84.1758
Laredo Ranchettes,27.4913,-99.3598
Alma,33.3817,-108.8995
Fordham Colony,44.7678,-97.9068
Anacua,26.3856,-98.9191
Tarina,35.3807,-118.8171
Veteran,41.9627,-104.3862
Thomasville,36.7912,-91.5342
Danville,38.9126,-91.5323
Trona,35.8150,-117.3449
Vivian,37.4172,-81.4923
Warm River,44.1188,-111.3200
Pinon,32.6182,-105.3867
Baker,36.7733,-89.7616
Newdale Colony,44.2900,-96.5242
McCoy,39.9144,-106.7257
Leyner,40.0511,-105.1074
Capron,36.8966,-98.5776
Dailey,38.7968,-79.8967
Hamill,43.5939,-99.6907
Flat,62.4415,-158.0405
Brazos,36.7528,-106.5598
Gila Hot Springs,33.1902,-108.2045
Loomis,43.7931,-98.1040
Wells,39.1391,-97.5512
Jardin de San Julian,26.5254,-99.0999
Indio,26.5487,-99.0959
Sacramento,32.7917,-105.5723
Enders,40.4549,-101.5355
Dot Lake,63.5749,-144.1815
Dot Lake Village,63.6626,-144.0162
Rickreall,44.9319,-123.2344
Indian Falls,40.0587,-120.9803
Ismay,46.5002,-104.7929
Meyer,43.4618,-92.7011
Fort Indiantown Gap,40.4420,-76.5972
Mellwood,34.2181,-90.9445
Claremont Colony,44.7129,-96.9512
Redford,29.4342,-104.1824
Aleneva,58.0590,-152.9091
Shell,44.5346,-107.7844
Los Lobos,26.6066,-99.1612
Los Nopalitos,27.6195,-99.2056
